id,title,object_id,object_name,other_number,place,date,description,photographer,people,search_terms,credit_line,url
45748,K2015.009.004,K2015.009.004,"Print, Photographic",PROODIAN_Cristina 4-2015,"New York City
New York
USA",1942,"Ralph Proodian taking a selfie at 19 years old, while playing the violin. 1942
The photo donor's father",,,"1940s
fathers
music
photographers",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45748
54925,769. Derviches mendiants à Jérusalem,K1981.001.371,"Print, Albumen",BEDIKIAN_M_371-81,Jerusalem/Palestine/Ottoman Empire/British Mandate/Israel and Jordan/Israel and Palestinian territor,,"Mendicant dervishes in Jerusalem.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.","Bonfils, Félix",,"1880s
Ottoman Empire
Religion
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54925
42303,Christian quarter of Adana after massacres,K1988.011.138,"Print, Photographic",CRARY_Douglas_138-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey
Adana/Ataniya/Adana Vilayet/Cilicia/Ottoman Empire/Turkey",1909,"In the Christian residence quarter of Adana, after the 1909 massacres and destruction. Photo by Harry Gaylord Dorman, M.D., who was in charge of medical relief work at Adana after the May 1909 massacre in cooperation with the American Red Cross.
This photo is a duplicate of SHAW_Dale_2-99","Dorman, Harry Gaylord, M.D.",,"missionaries
Religion
1909 massacres
1900s
building","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42303
45749,K2015.009.005,K2015.009.005,"Print, Photographic",PROODIAN_Cristina 5-2015,"New York City
New York
USA",1942,"Ralph Proodian, age 19, 1942.
Per the photo donor, this was a head shot to start his acting career.",Chidnoff Studio,,"1940s
fathers
portraits
Artists",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45749
54926,Portrait of three men and a boy sitting,K1981.001.372,"Print, Albumen",BEDIKIAN_M_372-81,Ottoman Empire/Turkey,,"Portrait of three men and a boy sitting. Ottoman Empire.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.","Bonfils, Félix",,"1880s
Ottoman Empire
men
boys
Religion
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54926
42304,Adana Protestant Church after destruction,K1988.011.140,"Print, Photographic",CRARY_Douglas_140-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"The interior of the Adana Protestant Church. Destroyed April 26, 1909. Photo by Harry Gaylord Dorman, M.D. who was in charge of medical relief work at Adana after the May 1909 massacre in cooperation with the American Red Cross.
This photo is a duplicate of SHAW_Dale_6-99.","Dorman, Harry Gaylord, M.D.",,"missionaries
Religion
1900s
1909 massacres
church","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42304
45750,K2015.009.006,K2015.009.006,"Print, Photographic",PROODIAN_Cristina 6-2015,"New York City
New York
USA",,"Ralph Proodian in his ROTC uniform for St. Francis Xavier High School, 16th St. New York City. 1940-1943.","Tarr, H.",,"1940s
portraits
military
uniform",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45750
54928,"672. Femmes musulmanes syriennes, costume de ville",K1981.001.374,"Print, Albumen",BEDIKIAN_M_374-81,Syria/Ottoman Empire/French Mandate/Syria,,"Syrian Muslim women, street costume.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.","Bonfils, Félix",,"1880s
Ottoman Empire
women
portraits
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54928
42305,British First Aid men,K1988.011.146,"Print, Photographic",CRARY_Douglas_146-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"First-aid men from the HMS Swiftsure,Adana, 1909.  Photo by Harry Gaylord Dorman, M.D., who was in charge of medical relief work at Adana after the May 1909 massacre in cooperation with the American Red Cross.
This photo is a duplicate of SHAW_Dale_23-99.","Dorman, Harry Gaylord, M.D.",,"1909 massacres
1900s
military--British
medical
uniform","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42305
45751,K2015.009.007,K2015.009.007,"Print, Photographic",PROODIAN_Cristina 7-2015,"New York City
New York
USA",1941,"Alice Proodian Topalian, 1941.
Portrait taken on the occasion of her 8th grade graduation, at age 13. The photo donor's aunt.",,,"1940s
portraits
graduation
education
women",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45751
54929,Portrait of a man,K1981.001.375,"Print, Albumen",BEDIKIAN_M_375-81,Ottoman Empire/Turkey,,"Portrait of a man
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.","Bonfils, Félix",,"1880s
Ottoman Empire
men
portraits
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54929
54924,Portrait of a man - K1981.001.370,,,,,,,,,,,https://projectsave.catalogaccess.com/photos/54924
42306,Lillian Doughty-Wylie,K1988.011.147,"Print, Photographic",CRARY_Douglas_147-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Lillian Doughty-Wylie, wife of Major Charles Doughty-Wylie, who traveled to Adana with him from Mersin in 1909 to assist in relief work after the massacre. She turned the dragoman's house into a hospital. Photo by Harry Gaylord Dorman, M.D., who was in charge of medical relief work at Adana after the May 1909 massacre in cooperation with the American Red Cross.","Dorman, Harry Gaylord, M.D.","Doughty-Wylie, Lilian","missionaries
Religion
1909 massacres
1900s
women
medical
Nurses
work","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42306
45752,K2015.009.008,K2015.009.008,"Print, Photographic",PROODIAN_Cristina 8-2015,"New York City
New York
USA",1946,"Alice Proodian Topalian, c. 1946.
South Bronx School yearbook picture, the photo donor's aunt.",,,"1940s
portraits
education
women",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45752
54930,Vieux Sérail,K1981.001.376,"Print, Albumen",BEDIKIAN_M_376-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"The old Seraglio. Abdullah Frères. 776
Typed under the photograph:
""The room containing the credentials of the Sultans as successors of the early Kalifs, the Hirka-i-Sherif (mantle of the Prophet), Prophet 's staff, sword and bow; the sword of the first three Kalifs, and other relics. Injili Kiosk.""
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54930
42307,Destruction in Christian quarter,K1988.011.148,"Print, Photographic",CRARY_Douglas_148-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Adana, 1909. One of the business streets in the Christian quarter, after the fighting was over. Photo probably by Rev. Stephen Trowbridge, American Missionary to Aintab, 1906 to 1911.","Trowbridge, Stephen Van Renssalaer",,"1900s
1909 massacres
building","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42307
45753,K2015.009.009,K2015.009.009,"Print, Photographic",PROODIAN_Cristina 9-2015,"New York City
New York
USA",1958,"Professor Ralph Proodian with his fiancee, Lucia Garcia Merino in Central Park, NY. 1958
The photo donor's parents.",,,"1950s
engagement
couple",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45753
54931,Vue du Trésor Impérial,K1981.001.377,"Print, Albumen",BEDIKIAN_M_377-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"View of the Imperial Treasury. Abdullah Frères. 790. Topkapı Palace, Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54931
42308,Leopold Favre at Boys' Orphanage in Aintab,K1988.011.180,"Print, Photographic",CRARY_Douglas_180-88,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",,"Colonel Leopold Favre on the roof of the Boys' Orphanage in Aintab, Ottoman Empire, between the years of 1909 and 1911. Favre was a Swiss philanthropist with a particular interest in aiding Armenians. Photo probably by Stephen Trowbridge","Trowbridge, Stephen Van Renssalaer","Favre, Leopold","Religion
orphanage
children
building
boys
orphans
missionaries","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42308
45754,K2015.009.010,K2015.009.010,"Print, Photographic",PROODIAN_Cristina 10-2015,"New York City
New York
USA",1958,"The wedding of Lucia Garcia Merino and Prof. Ralph Proodian, Corpus Christi Church, New York, NY. August 1958.
The man standing next to Lucia Garcia Merino is her cousin Pedro Matienzo, who gave her away at her wedding.
Lucia Garcia Merino and Professor Ralph Proodian are the photo donor's parents.",,,"1950s
wedding
bride",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45754
54932,Tombeau de Roxelane,K1981.001.378,"Print, Albumen",BEDIKIAN_M_378-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Tomb of Roxelana (Hurrem Sultan). Abdullah Frères. 200. Suleymaniye Mosque, Constantinople.
Written on back of photo: ""Graves of Sultan Suleiman and his wife.""
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54932
42309,Orphan boys,K1988.011.181,"Print, Photographic",CRARY_Douglas_181-88,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",1909,"Aintab, Ottoman Empire, after the 1909 massacres of Armenians in the region. Photo probably by Reverend Stephen Trowbridge, an American Missionary stationed in Aintab, and note provided by him: ""A few of the orphan boys whom I brought from Antioch and from the villages near there. They are spading in the vegetable garden. The little boy in the center has yellow hair and blue eyes. His name is Sarkis, and he has not even an uncle or cousin left alive!""","Trowbridge, Stephen Van Renssalaer",,"Religion
1909 massacres
children
boys
missionaries
orphanage
orphans","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42309
45755,K2015.009.011,K2015.009.011,"Print, Photographic",PROODIAN_Cristina 11-2015,"New York City
New York
USA",1958,"The wedding of Lucia Garcia Merino and Prof. Ralph Proodian, Corpus Christi Church, New York, NY. August 1958.
Lucia Garcia Merino, Pedro Matienzo, and Carmen del Rio. Pedro Matienzo gave her away at her wedding.
Lucia Garcia Merino and Professor Ralph Proodian are the photo donor's parents.",,,"1950s
wedding
bride",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45755
54933,Tombeaux des princes Impériaux,K1981.001.379,"Print, Albumen",BEDIKIAN_M_379-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Tombs of the Imperial princes. Abdullah Frères. Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54933
42310,Site of killing of Missionaries,K1988.011.182,"Print, Photographic",CRARY_Douglas_182-88,"Aintab
Gaziantep
Antep
Aleppo Vilayet
Ottoman Empire
Turkey",1909,"According to printed caption on back of photo: The position of Mr. D.M Rogers when shot. Indicated by the cross in the street. Mr. Maurer's by the cross on the roof. No. 2 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.
The incident Trowbridge is describing is as follows:Ottoman authorities denied responsibility in the shooting deaths of two American missionaries in the city of Adana, indicating instead that ""the Armenians"" killed Protestant missionaries D.M. Rogers and Henry Maurer while they ""were helping to put out a fire in the house of a Turkish widow."" The Ottoman account of the killings was later contradicted by an eyewitness, American priest Stephen Trowbridge of Brooklyn. Trowbridge indicated that the men were killed by ""Moslems"" as they attempted to extinguish a fire threatening to subsume their mission. From the New York Times, May 2, 1909.
Photo by Stephen Van Renssalaer Trowbridge.",Unknown,,"missionaries
Religion
1900s
1909 massacres
clergy","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42310
45756,K2015.009.012,K2015.009.012,"Print, Photographic",PROODIAN_Cristina 12-2015,"New York City
New York
USA",1958,"The wedding of Lucia Garcia Merino and Prof. Ralph Proodian, Corpus Christi Church, New York, NY. August 1958.
L-r:
- Pedro Matienzo, the bride's cousin from Puerto Rico who gave her away
- Bride, Lucia Garcia Merino
- Alice Proodian, a bridesmaid, the photo donor's aunt
- unknown.
Lucia Garcia Merino and Professor Ralph Proodian are the photo donor's parents.",,,"1950s
wedding
bride",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45756
54934,Tombeaux des princes Impériaux,K1981.001.380,"Print, Albumen",BEDIKIAN_M_380-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Tombs of the Imperial princes. Abdullah Frères. 207. Constantinople.
Typed under photograph: Tulube (grave) of Princes in St. Sophia.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
mosque
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54934
54935,Ste. Sophie. Vue intérieure,K1981.001.381,"Print, Albumen",BEDIKIAN_M_381-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 68. Interior view of St. Sophia. Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
mosque
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54935
45757,K2015.009.013,K2015.009.013,"Print, Photographic",PROODIAN_Cristina 13-2015,"New York City
New York
USA",1958,"The wedding of Lucia Garcia Merino and Prof. Ralph Proodian, Corpus Christi Church, New York, NY. August 1958.
The photo donor's parents.",,,"1950s
wedding
church",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45757
54936,Ste. Sophie. Vue de la Chaire,K1981.001.382,"Print, Albumen",BEDIKIAN_M_382-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 60. St. Sophia, view of the pulpit. Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
mosque
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54936
42311,"Abkarian School, site of massacre",K1988.011.183,"Print, Photographic",CRARY_Douglas_183-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",,"Adana, Ottoman Empire, in the aftermath of the massacres of Armenians, 1909. Printed on back: ""The only exit from the Abkarian School. In this fatal alley-way, hundreds and hundreds of Armenians were shot down in their effort to flee from the burning building."" No. 3 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,,"missionaries
Religion
1909 massacres
children
1900s
school
education
gun","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42311
42312,Ruins of Abkarian School,K1988.011.184,"Print, Photographic",CRARY_Douglas_184-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Adana, after the ruins of the 1909 massacres. Printed on the back of the photo:""Ruins of the Abkarian School, where over 2000 perished in the second massacre.""
No. 4 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,,"missionaries
Religion
1900s
1909 massacres
school
education
gun","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42312
45758,K2015.009.014,K2015.009.014,"Print, Photographic",PROODIAN_Cristina 14-2015,"New York City
New York
USA",1958,"The wedding of Lucia Garcia Merino and Prof. Ralph Proodian, Corpus Christi Church, New York, NY. August 1958.
The photo donor's parents.",,,"1950s
wedding
church",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45758
54937,Ste. Sophie. Vue Générale,K1981.001.383,"Print, Albumen",BEDIKIAN_M_383-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 61. St. Sophia, general view. Constantinople.
Typed under photograph: Sultan's private box in St. Sophia.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
mosque
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54937
42313,A ruined street in the Christian Quarter,K1988.011.185,"Print, Photographic",CRARY_Douglas_185-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Adana, after the massacres of 1909. Printed on the back of the photo: ""In the path of the massacre: a street in the Christian Quarter.""  No. 5 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,,"missionaries
Religion
1900s
1909 massacres
buildings","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42313
45759,K2015.009.015,K2015.009.015,"Print, Photographic",PROODIAN_Cristina 15-2015,"New York City
New York
USA",1963,"The baptism of Cristina Proodian, the photo donor. New York, NY, November 1963.
She is held by her nurse, Asa Husin.",,,"1960s
Religion
baby
christening
church",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45759
54938,Ste. Sophie. Vue intérieure,K1981.001.384,"Print, Albumen",BEDIKIAN_M_384-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 51. St. Sophia, interior view. Constantinople.
Typed under photograph: South side columns in St. Sophia.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
mosque
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54938
42314,Adana after burning,K1988.011.186,"Print, Photographic",CRARY_Douglas_186-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Adana, after the massacres of 1909. Printed on the back: ""One of the minarets from which a galling fire was kept up.""
No. 6 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,,"missionaries
Religion
1900s
1909 massacres
building
minarets","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42314
45760,K2015.009.016,K2015.009.016,"Print, Photographic",PROODIAN_Cristina 16-2015,"New York City
New York
USA",1963,"The baptism of Cristina Proodian, the photo donor. New York, NY, November 1963.
She is held by her grandmother Marisina Gutierrez",,,"1960s
Religion
grandmothers
baby
christening
church",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45760
54939,Obélisques de Constantin et de Justinien,K1981.001.385,"Print, Albumen",BEDIKIAN_M_385-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 185. Obelisks of Constantine and Justinian. Constantinople.
Typed on back of photograph: The Hippodrome (At Meidan). In the centre of the Hippodrome are Constantine's Pillar on the left, Serpentine Column in the centre, and the Obelisk of Emperor Theodosius.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54939
42315,British officers and local men,K1988.011.187,"Print, Photographic",CRARY_Douglas_187-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Printed on the back of photo: H.B.M. Consul, Major Doughty-Wylie and Lieutenant Phillips (in the foreground.). Doughty-Wylie was the British vice consul in Mersin at the time of the attacks, and provided intense relief work during and after the Adana Massacres of 1909. No. 7 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,"Doughty-Wylie, Charles","missionaries
Religion
1900s
1909 massacres
military--British
uniform
transportation","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42315
45761,K2015.009.017,K2015.009.017,"Print, Photographic",PROODIAN_Cristina 17-2015,"New York City
New York
USA",1965,Albert Proodian receiving an award at a cosmetology convention. Next to him is his wife Siran Koumrouyan Proodian. c. 1965. The photo donor's paternal grandparents.,,,"1960s
convention",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45761
54940,Balcon près du Bagdad-Kiosque,K1981.001.386,"Print, Albumen",BEDIKIAN_M_386-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 872. Balcony near the Bagdad Kiosk, Topkapi Palace. Constantinople.
Typed under on back of photograph:  Balcony near the Bagdad or Sarasanic Kiosk.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54940
42316,Booths constructed by refugees,K1988.011.188,"Print, Photographic",CRARY_Douglas_188-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Scene following the massacres of 1909. Printed on the back: Booths made by the refugees as shelter from the hot sun. No. 8 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,,"missionaries
Religion
1900s
1909 massacres
Refugees","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42316
45762,K2015.009.018,K2015.009.018,"Print, Photographic",PROODIAN_Cristina 18-2015,"New York City
New York
USA",1972,"The 50th wedding anniversary of Albert and Siran Proodian, the photo donor's paternal grandparents. Washington Heights, NY. June 14, 1972.",,,"1970s
grandmothers
anniversary
wedding",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45762
54941,Fontain,K1981.001.387,"Print, Albumen",BEDIKIAN_M_387-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 242. The Fountain of Sultan Ahmed III, Topkapı Palace, Constantinople.
Typed on back of photograph: Noted Fountain of Sultan Ahmed's Mosque
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54941
42317,Adana Refugee camp,K1988.011.189,"Print, Photographic",CRARY_Douglas_189-88,"Adana
Ataniya
Adana Vilayet
Cilicia
Ottoman Empire
Turkey",1909,"Adana refugee camp, following the massacres and destruction of 1909. Printed on back of photo: ""Tents furnished through the Relief Committee."" No. 9 in a series that appear to have been prepared and captioned for publication. Photographer unknown, likely an American missionary.",Unknown,,"missionaries
Religion
1900s
1909 massacres
Refugees","Douglas Crary Collection of Stephen and Blanche Horton Trowbridge, American Missionaries in Aintab",https://projectsave.catalogaccess.com/photos/42317
45763,K2015.009.019,K2015.009.019,"Print, Photographic",PROODIAN_Cristina 19-2015,"New York City
New York
USA",1977,"Prof. Ralph Proodian and his father Albert Proodian. New York, NY, 1977.
The photo donor's father and grandfather.",,,"1970s
fathers",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45763
54942,Ak-Aghalar Capoussou,K1981.001.388,"Print, Albumen",BEDIKIAN_M_388-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"Abdullah Frères. 728. The Gate of Felicity (Bab-üs Saadet), Topkapı Palace. Constantinople.
Typed under photograph: Rab-i-Saadet. (Gate of Felicity).
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54942
42318,Group of Armenian Catholics at the Displaced Persons Camp,K2008.040.218,"Print, Photographic",WARDANIAN_Nunas_218-08,"Germany
East Germany
West Germany",1948,"Group of Armenian Catholics at the Displaced Persons Camp, Stuttgart, Germany, 1948. Photographer unknown.
Sitting in the middle (8th from left) Prof. Ardashes Abeghian, next to him Fr. Michael Akian of the Mekhitarist congregation of Vienna. Leaning forward on the right end of that line, Michael (Mike) Murkidjanian, he has his hand on the shoulder of Charles (Carpo) Felikian.
Other people identified in the photograph include:
Tania Durlarian Machekelian
Sonia Durlarian Yergatian
Tamara Aiwasian Felikian
Mr. and Mrs. Durlarian",Unknown,"Abeghian, Ardashes
Akian, Michael
Murkidjanian, Michael
Felikian, Charles (Carpo)",,Courtesy of Nunas Kapilian Wardanian,https://projectsave.catalogaccess.com/photos/42318
45764,K2015.009.020,K2015.009.020,"Print, Photographic",PROODIAN_Cristina 20-2015,"New York City
New York
USA",1965,"Cristina Proodian in center, the photo donor, with her grandmothers: Siran Proodian, left, and Lucia Garcia Merino, right. New York, NY. January 1, 1965.",,,"1960s
grandmothers
children",Cristina Proodian,https://projectsave.catalogaccess.com/photos/45764
54943,Vue du Trésor Impérial,K1981.001.389,"Print, Albumen",BEDIKIAN_M_389-81,Constantinople/Istanbul/Ottoman Empire/Turkey,,"View of the Imperial Treasury. Abdullah Frères. 788. Topkapı Palace, Constantinople.
Unmounted albumen print from an album owned by Rev. A. A. Bedikian.",Abdullah Frères,,"1880s
Ottoman Empire
1870s","Project SAVE Photograph Archive, Courtesy of Marie Bashian Bedikian",https://projectsave.catalogaccess.com/photos/54943
42357,Mother and baby clinic of Near East Relief,L1983.066.047,"Print, Photographic",JANJIGIAN_JoAnn_47-83,"Beirut
Beyrouth
Beirut Vilayet
Ottoman Empire
French Mandate
Lebanon",,"Armenian mothers and their babies with the staff of the Near East Relief Clinic, Beirut, circa 1925.
The Near East Relief provided maternity and child care for these Armenians who otherwise would have been at high risk of death and disease. The staff included the photo donor's mother, Lousaper Kussajikian (Sarmanian) the nurse standing back, third from the right. Identified staff in the back row include Dr. Khosrov Krikorian, fifth from left. Photographer unknown.",Unknown,"Sarmanian, Lousaper Kussajikian
Krikorian, Khosrov
Kalaidjian, Loucintag","Near East Relief
1920s
medical
health
work
children
Refugees
Genocide
baby
Nurses
Genocide survivors
doctors",Courtesy of the children of Harry and Lousaper Sarmanian,https://projectsave.catalogaccess.com/photos/42357
42358,Near East Relief medical staff,L1983.066.048,"Print, Photographic",JANJIGIAN_JoAnn_48-83,"Beirut
Beyrouth
Beirut Vilayet
Ottoman Empire
French Mandate
Lebanon",1927,"Near East Relief medical staff in Beirut, March 7, 1927. The original caption reads ""Beirut. To: Mr. C[harles W.] Fowle, Director. For remembrance from all members of his medical staff."" Front row: Mesag (last name unknown), unknown man, Mr. Derhouie. Second row: Elizabeth Bender Kunzler, Jakob Kunzler, unknown man and woman, Dr. Khosrov Krikorian, Dr. Wilson Dodd, unknown woman and man, general practitioner Dr. Bedir, Mrs. Persape Bedir, unknown woman. Third row: The woman in plaid is nurse Sarab Der-Bedrossian. The young woman just right of center (behind the woman with glasses) is Lousaper Kussajikian. . Sima Artinian and pharmacist Haig Artinian are at the far right. Fourth row: dentist, Dr. Serabian is at the far right. Special thanks to Joann Janjigian and Cathy Salibian for assistance with identifying the people in this picture.",Unknown,"Krikorian, Khosrov
Sarmanian, Lousaper Kussajikian
Kunzler, Elizabeth Bender
Kunzler, Jakob
Dodd, Wilson
Bedir, Persape
Der Bedrossian, Sarab
Artinian, Sima
Artinian, Haig","Near East Relief
work
Nurses
medical
women
rugs
doctors",Courtesy of the children of Harry and Lousaper Sarmanian,https://projectsave.catalogaccess.com/photos/42358
